"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"20315","MCO","MBJ","Sunset Beach Resort Spa and Waterpark",3,"2015-10-25","2015-10-28",648.35,589.13,0.09135,10,0,1
"20316","MCO","MBJ","Sunset Beach Resort Spa and Waterpark",3,"2015-10-28","2015-10-31",648.19,589.13,0.09112,10,0,1
"20317","MCO","MBJ","Sunset Beach Resort Spa and Waterpark",3,"2015-10-30","2015-11-02",652.37,594.75,0.08832,10,0,1
"20318","MCO","MBJ","Sunset Beach Resort Spa and Waterpark",3,"2015-11-01","2015-11-04",642.89,586.15,0.08825,11,0,1
"20319","MCO","MBJ","Sunset Beach Resort Spa and Waterpark",3,"2015-11-04","2015-11-07",631.81,588.79,0.0681,11,0,1
"20320","JFK","MBJ","Sunset Beach Resort Spa and Waterpark",3,"2015-10-30","2015-11-02",798.38,755.15,0.05415,10,0,1
"20321","JFK","MBJ","Sunset Beach Resort Spa and Waterpark",3,"2015-10-25","2015-10-28",790.09,774.62,0.01957,10,0,1
"20322","MCO","MBJ","Sunset Beach Resort Spa and Waterpark",7,"2015-10-25","2015-11-01",981.49,971.63,0.01005,10,0,1
"20323","MCO","MBJ","Sunset Beach Resort Spa and Waterpark",3,"2015-10-31","2015-11-03",595.89,593.38,0.00421,10,0,1
"20324","FLL","CUN","Sunset Marina Resort and Yacht Club",3,"2015-10-25","2015-10-28",550.24,517.61,0.05931,10,0,1
"20325","FLL","CUN","Sunset Marina Resort and Yacht Club",3,"2015-10-28","2015-10-31",532.24,515.65,0.03117,10,0,1
"20326","JFK","CUN","Sunset Marina Resort and Yacht Club",3,"2015-10-31","2015-11-03",623.62,611.61,0.01926,10,0,1
"20327","FLL","CUN","Sunset Marina Resort and Yacht Club",3,"2015-10-24","2015-10-27",536.24,527.21,0.01685,10,0,1
"20328","FLL","CUN","Sunset Marina Resort and Yacht Club",3,"2015-11-01","2015-11-04",474.16,474.07,0.00019,11,0,1
"20329","JFK","LAS","Sunset Station Hotel and Casino",3,"2015-11-07","2015-11-10",547.58,349.35,0.36202,11,1,1
"20330","JFK","LAS","Sunset Station Hotel and Casino",3,"2015-11-15","2015-11-18",385.31,262.34,0.31915,11,2,1
"20331","SFO","LAS","Sunset Station Hotel and Casino",3,"2015-10-24","2015-10-27",410.71,282.92,0.31115,10,0,1
"20332","JFK","LAS","Sunset Station Hotel and Casino",3,"2015-11-01","2015-11-04",639.9,476.31,0.25566,11,0,1
"20333","SFO","LAS","Sunset Station Hotel and Casino",3,"2015-11-14","2015-11-17",218.5,172.5,0.21055,11,2,1
"20334","JFK","LAS","Sunset Station Hotel and Casino",3,"2015-11-14","2015-11-17",443.42,360.29,0.18747,11,2,1
"20335","SFO","LAS","Sunset Station Hotel and Casino",3,"2015-10-23","2015-10-26",668.57,543.37,0.18726,10,0,1
"20336","JFK","LAS","Sunset Station Hotel and Casino",7,"2015-11-14","2015-11-21",713.79,592.06,0.17054,11,2,1
"20337","FLL","LAS","Sunset Station Hotel and Casino",3,"2015-11-11","2015-11-14",468.99,389.1,0.17036,11,1,1
"20338","BOS","LAS","Sunset Station Hotel and Casino",3,"2015-10-28","2015-10-31",792.37,659.95,0.16711,10,0,1
"20339","LGB","LAS","Sunset Station Hotel and Casino",3,"2015-11-13","2015-11-16",355.91,300.29,0.15628,11,2,1
"20340","FLL","LAS","Sunset Station Hotel and Casino",3,"2015-11-13","2015-11-16",657.65,568.04,0.13627,11,2,1
"20341","JFK","LAS","Sunset Station Hotel and Casino",3,"2015-10-31","2015-11-03",641.55,556.88,0.13199,10,0,1
"20342","LGB","LAS","Sunset Station Hotel and Casino",7,"2015-11-13","2015-11-20",401.44,349.77,0.12872,11,2,1
"20343","LGB","LAS","Sunset Station Hotel and Casino",3,"2015-11-25","2015-11-28",475.59,420.3,0.11626,11,2,1
"20344","BOS","LAS","Sunset Station Hotel and Casino",3,"2015-11-15","2015-11-18",471.31,418.69,0.11165,11,2,1
"20345","LGB","LAS","Sunset Station Hotel and Casino",3,"2015-11-15","2015-11-18",159.47,142.56,0.10601,11,2,1
"20346","JFK","LAS","Sunset Station Hotel and Casino",7,"2015-11-01","2015-11-08",1084.22,979.28,0.09679,11,0,1
"20347","LGB","LAS","Sunset Station Hotel and Casino",7,"2015-11-22","2015-11-29",555.17,502.11,0.09558,11,2,1
"20348","LGB","LAS","Sunset Station Hotel and Casino",3,"2015-11-14","2015-11-17",231.01,209.3,0.09398,11,2,1
"20349","JFK","LAS","Sunset Station Hotel and Casino",3,"2015-10-28","2015-10-31",708.38,641.95,0.09377,10,0,1
"20350","LGB","LAS","Sunset Station Hotel and Casino",7,"2015-11-14","2015-11-21",339.29,309.23,0.08858,11,2,1
"20351","LGB","LAS","Sunset Station Hotel and Casino",7,"2015-11-11","2015-11-18",324.27,296.86,0.08453,11,1,1
"20352","JFK","LAS","Sunset Station Hotel and Casino",7,"2015-11-11","2015-11-18",621.17,574.19,0.07563,11,1,1
"20353","FLL","LAS","Sunset Station Hotel and Casino",3,"2015-11-25","2015-11-28",713.97,660.83,0.07443,11,2,1
"20354","JFK","LAS","Sunset Station Hotel and Casino",7,"2015-11-04","2015-11-11",895.48,829.7,0.07345,11,0,1
"20355","JFK","LAS","Sunset Station Hotel and Casino",7,"2015-11-25","2015-12-02",702.65,653.67,0.06971,11,2,1
"20356","JFK","LAS","Sunset Station Hotel and Casino",3,"2015-11-25","2015-11-28",828.28,771.62,0.06841,11,2,1
"20357","LGB","LAS","Sunset Station Hotel and Casino",7,"2015-11-08","2015-11-15",474.67,443.79,0.06505,11,1,1
"20358","SFO","LAS","Sunset Station Hotel and Casino",3,"2015-11-13","2015-11-16",353.54,330.61,0.06486,11,2,1
"20359","BOS","LAS","Sunset Station Hotel and Casino",3,"2015-11-06","2015-11-09",738.97,693.11,0.06205,11,1,1
"20360","LGB","LAS","Sunset Station Hotel and Casino",7,"2015-11-21","2015-11-28",565,535.17,0.0528,11,2,1
"20361","BOS","LAS","Sunset Station Hotel and Casino",7,"2015-11-13","2015-11-20",846.25,806.96,0.04643,11,2,1
"20362","BOS","LAS","Sunset Station Hotel and Casino",3,"2015-11-07","2015-11-10",481.47,460.03,0.04453,11,1,1
"20363","FLL","LAS","Sunset Station Hotel and Casino",3,"2015-11-14","2015-11-17",364.61,348.8,0.04336,11,2,1
"20364","JFK","LAS","Sunset Station Hotel and Casino",7,"2015-11-21","2015-11-28",803.79,769.34,0.04285,11,2,1
"20365","SFO","LAS","Sunset Station Hotel and Casino",3,"2015-11-07","2015-11-10",249.82,239.53,0.04119,11,1,1
"20366","BOS","LAS","Sunset Station Hotel and Casino",3,"2015-11-25","2015-11-28",994.56,956.77,0.038,11,2,1
"20367","BOS","LAS","Sunset Station Hotel and Casino",3,"2015-11-14","2015-11-17",473.93,459.17,0.03114,11,2,1
"20368","SFO","LAS","Sunset Station Hotel and Casino",3,"2015-11-06","2015-11-09",523.61,508.71,0.02846,11,1,1
"20369","SFO","LAS","Sunset Station Hotel and Casino",3,"2015-11-15","2015-11-18",152.33,148.04,0.02813,11,2,1
"20370","LGB","LAS","Sunset Station Hotel and Casino",3,"2015-11-07","2015-11-10",270.5,263.53,0.02577,11,1,1
"20371","JFK","LAS","Sunset Station Hotel and Casino",7,"2015-11-08","2015-11-15",769.67,749.86,0.02574,11,1,1
"20372","FLL","LAS","Sunset Station Hotel and Casino",3,"2015-11-08","2015-11-11",318.05,312.2,0.01838,11,1,1
"20373","BOS","LAS","Sunset Station Hotel and Casino",7,"2015-11-11","2015-11-18",731.14,723.67,0.01022,11,1,1
"20374","BOS","LAS","Sunset Station Hotel and Casino",3,"2015-11-01","2015-11-04",645.45,639.19,0.0097,11,0,1
"20375","JFK","LAS","Sunset Station Hotel and Casino",3,"2015-11-06","2015-11-09",705.64,699.11,0.00925,11,1,1
"20376","SFO","LAS","Sunset Station Hotel and Casino",3,"2015-11-11","2015-11-14",222.14,221.07,0.00484,11,1,1
"20377","JFK","GCM","Sunshine Suites Resort",7,"2015-11-22","2015-11-29",1799.39,1673.39,0.07002,11,2,1
"20378","JFK","GCM","Sunshine Suites Resort",3,"2015-11-23","2015-11-26",644.33,602.83,0.06442,11,2,1
"20379","JFK","GCM","Sunshine Suites Resort",7,"2015-11-23","2015-11-30",1482.43,1439.39,0.02903,11,2,1
"20380","JFK","GCM","Sunshine Suites Resort",7,"2015-11-05","2015-11-12",1221.31,1186.39,0.02859,11,1,1
"20381","JFK","GCM","Sunshine Suites Resort",3,"2015-11-09","2015-11-12",916.29,891.83,0.0267,11,1,1
"20382","JFK","GCM","Sunshine Suites Resort",3,"2015-11-05","2015-11-08",900.75,880.83,0.02212,11,1,1
"20383","JFK","GCM","Sunshine Suites Resort",3,"2015-11-19","2015-11-22",792.11,774.83,0.02182,11,2,1
"20384","JFK","GCM","Sunshine Suites Resort",7,"2015-11-20","2015-11-27",1459.95,1436.39,0.01613,11,2,1
"20385","JFK","GCM","Sunshine Suites Resort",3,"2015-11-21","2015-11-24",960.61,946.83,0.01435,11,2,1
"20386","JFK","GCM","Sunshine Suites Resort",7,"2015-11-19","2015-11-26",1105.98,1091.39,0.01319,11,2,1
"20387","JFK","GCM","Sunshine Suites Resort",3,"2015-11-20","2015-11-23",900.61,891.83,0.00975,11,2,1
"20388","JFK","MCO","SUNSOL International Drive",3,"2015-10-25","2015-10-28",646.47,437.7,0.32293,10,0,1
"20389","JFK","MCO","SUNSOL International Drive",7,"2015-10-25","2015-11-01",789.07,675.39,0.14406,10,0,1
"20390","JFK","MCO","SUNSOL International Drive",7,"2015-11-11","2015-11-18",505.06,452.12,0.10481,11,1,1
"20391","JFK","MCO","SUNSOL International Drive",7,"2015-10-28","2015-11-04",660.08,604.92,0.08356,10,0,1
"20392","JFK","MCO","SUNSOL International Drive",7,"2015-11-08","2015-11-15",584.17,538.62,0.07797,11,1,1
"20393","JFK","MCO","SUNSOL International Drive",7,"2015-11-13","2015-11-20",534.92,495.35,0.07398,11,2,1
"20394","JFK","MCO","SUNSOL International Drive",3,"2015-11-08","2015-11-11",380.89,354.24,0.06998,11,1,1
"20395","JFK","MCO","SUNSOL International Drive",3,"2015-11-13","2015-11-16",416.97,395.93,0.05047,11,2,1
"20396","JFK","MCO","SUNSOL International Drive",7,"2015-11-15","2015-11-22",528.86,504.81,0.04548,11,2,1
"20397","JFK","MCO","SUNSOL International Drive",3,"2015-11-20","2015-11-23",401.85,395.93,0.01473,11,2,1
"20398","JFK","MCO","SUNSOL International Drive",3,"2015-11-14","2015-11-17",309.58,308.8,0.00254,11,2,1
